alcaldia_id,tiempo_id,delito_subtipo_id,fuente_datos_id,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
16,202312,4,3,15,15,19.263026605833648,-99.10572030264024
2,202401,7,3,921,906,19.361466926971723,-99.21966981803448
2,202401,3,3,15,15,19.365381285242048,-99.21886538336383
2,202401,2,3,77,77,19.357155515779773,-99.21312807273658
2,202401,1,3,96,95,19.373392266929425,-99.2179351645187
2,202401,6,3,51,51,19.35382379313413,-99.20318075629024
2,202401,5,3,31,31,19.36481934598076,-99.20438768133133
2,202401,4,3,16,15,19.36811617044904,-99.21339696399232
1,202401,7,3,547,547,19.482462246123664,-99.18295161303284
1,202401,3,3,6,6,19.472976036108506,-99.1781220797764
1,202401,2,3,82,82,19.481452524851107,-99.17881162438768
1,202401,1,3,54,54,19.48646309248834,-99.1836861935214
1,202401,6,3,24,24,19.484921577410063,-99.1922326408867
1,202401,5,3,53,53,19.475934543901527,-99.17924731968492
1,202401,4,3,9,9,19.484260985550108,-99.19608210877276
3,202401,7,3,942,939,19.381312453620325,-99.16278531505672
