alcaldia_key,alcaldia_nombre,alcaldia_id,anio,mes,tiempo_id,subtipo_robo_patrimonial,total_robos_patrimoniales,registros_con_coordenadas,latitud_promedio,longitud_promedio
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,10,10,19.357299,-99.29120800000001
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,2,2,19.352829999999997,-99.299185
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,11,201711,ROBO_DE_VEHICULO,9,8,19.361753750000002,-99.28952875
CUAUHTEMOC,Cuauhtemoc,6,2017,11,201711,ROBO_A_CASA_HABITACION,69,69,19.426351739130435,-99.15830782608694
CUAUHTEMOC,Cuauhtemoc,6,2017,11,201711,ROBO_A_NEGOCIO,251,250,19.42794036,-99.14970888
CUAUHTEMOC,Cuauhtemoc,6,2017,11,201711,ROBO_A_TRANSEUNTE,672,671,19.431082295081968,-99.14597967213116
CUAUHTEMOC,Cuauhtemoc,6,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,65,65,19.429318615384616,-99.1495903076923
CUAUHTEMOC,Cuauhtemoc,6,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,121,121,19.42486826446281,-99.15306719008264
CUAUHTEMOC,Cuauhtemoc,6,2017,11,201711,ROBO_DE_VEHICULO,66,63,19.42930142857143,-99.15399936507937
GUSTAVO A MADERO,Gustavo A Madero,7,2017,11,201711,ROBO_A_CASA_HABITACION,73,73,19.489754520547944,-99.11249287671232
GUSTAVO A MADERO,Gustavo A Madero,7,2017,11,201711,ROBO_A_NEGOCIO,174,174,19.48718367816092,-99.1181858045977
GUSTAVO A MADERO,Gustavo A Madero,7,2017,11,201711,ROBO_A_TRANSEUNTE,269,267,19.49216029962547,-99.11290621722847
GUSTAVO A MADERO,Gustavo A Madero,7,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,61,61,19.495994918032785,-99.12111540983607
GUSTAVO A MADERO,Gustavo A Madero,7,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,74,74,19.487196621621624,-99.12139135135135
GUSTAVO A MADERO,Gustavo A Madero,7,2017,11,201711,ROBO_DE_VEHICULO,137,136,19.498616748089436,-99.11883336064835
IZTACALCO,Iztacalco,8,2017,11,201711,ROBO_A_CASA_HABITACION,29,29,19.395362068965518,-99.08833862068965
IZTACALCO,Iztacalco,8,2017,11,201711,ROBO_A_NEGOCIO,38,38,19.397927105263157,-99.08751842105262
IZTACALCO,Iztacalco,8,2017,11,201711,ROBO_A_TRANSEUNTE,171,171,19.398252807017546,-99.08995087719296
IZTACALCO,Iztacalco,8,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,35,35,19.398942285714288,-99.08080857142858
IZTACALCO,Iztacalco,8,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,27,27,19.39472962962963,-99.10499
IZTACALCO,Iztacalco,8,2017,11,201711,ROBO_DE_VEHICULO,39,39,19.395059472799712,-99.09870359476591
IZTAPALAPA,Iztapalapa,9,2017,11,201711,ROBO_A_CASA_HABITACION,80,80,19.350856125,-99.059595
IZTAPALAPA,Iztapalapa,9,2017,11,201711,ROBO_A_NEGOCIO,233,232,19.35332797413793,-99.06600038793103
IZTAPALAPA,Iztapalapa,9,2017,11,201711,ROBO_A_TRANSEUNTE,451,448,19.353675535714284,-99.05914854910715
IZTAPALAPA,Iztapalapa,9,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,74,74,19.353778378378376,-99.07689054054055
IZTAPALAPA,Iztapalapa,9,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,33,33,19.363972727272724,-99.08592333333333
IZTAPALAPA,Iztapalapa,9,2017,11,201711,ROBO_DE_VEHICULO,197,197,19.35302312615337,-99.05877368280962
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,11,201711,ROBO_A_CASA_HABITACION,20,20,19.3154335,-99.2382815
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,11,201711,ROBO_A_NEGOCIO,17,17,19.316088235294117,-99.23622176470587
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,11,201711,ROBO_A_TRANSEUNTE,11,11,19.311170909090908,-99.24672272727274
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,9,9,19.31118222222222,-99.24155777777779
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,5,5,19.30808,-99.24384
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,11,201711,ROBO_DE_VEHICULO,16,16,19.316358348850976,-99.23715282632386
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,11,201711,ROBO_A_CASA_HABITACION,43,43,19.432197441860467,-99.18972558139536
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,11,201711,ROBO_A_NEGOCIO,131,131,19.43741671755725,-99.19492816793894
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,11,201711,ROBO_A_TRANSEUNTE,248,247,19.433277327935222,-99.18999591093117
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,91,91,19.4360321978022,-99.1922412087912
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,38,38,19.42966184210526,-99.18649210526316
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,11,201711,ROBO_DE_VEHICULO,46,46,19.43357021189978,-99.1938517406413
MILPA ALTA,Milpa Alta,12,2017,11,201711,ROBO_A_CASA_HABITACION,7,7,19.193875714285713,-99.02669285714286
MILPA ALTA,Milpa Alta,12,2017,11,201711,ROBO_A_NEGOCIO,4,4,19.193175,-99.04561749999999
MILPA ALTA,Milpa Alta,12,2017,11,201711,ROBO_A_TRANSEUNTE,4,4,19.1973075,-99.0157275
MILPA ALTA,Milpa Alta,12,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,2,2,19.18834,-99.041755
MILPA ALTA,Milpa Alta,12,2017,11,201711,ROBO_DE_VEHICULO,3,3,19.196313333333332,-99.03635333333334
TLAHUAC,Tlahuac,13,2017,11,201711,ROBO_A_CASA_HABITACION,13,13,19.27750230769231,-99.01258384615383
TLAHUAC,Tlahuac,13,2017,11,201711,ROBO_A_NEGOCIO,19,19,19.28464105263158,-99.01852894736842
TLAHUAC,Tlahuac,13,2017,11,201711,ROBO_A_TRANSEUNTE,58,57,19.286410526315787,-99.02165982456141
TLAHUAC,Tlahuac,13,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,6,6,19.277825,-99.02655166666666
TLAHUAC,Tlahuac,13,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,4,4,19.285035,-99.018395
TLAHUAC,Tlahuac,13,2017,11,201711,ROBO_DE_VEHICULO,20,20,19.2886355,-99.0260845
TLALPAN,Tlalpan,14,2017,11,201711,ROBO_A_CASA_HABITACION,54,54,19.27469425925926,-99.17806222222222
TLALPAN,Tlalpan,14,2017,11,201711,ROBO_A_NEGOCIO,54,54,19.281774814814817,-99.17274018518519
TLALPAN,Tlalpan,14,2017,11,201711,ROBO_A_TRANSEUNTE,68,68,19.277711323529413,-99.1805330882353
TLALPAN,Tlalpan,14,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,44,44,19.288076818181818,-99.16177409090909
TLALPAN,Tlalpan,14,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,31,31,19.285314838709677,-99.17279
TLALPAN,Tlalpan,14,2017,11,201711,ROBO_DE_VEHICULO,74,74,19.278504089946324,-99.1874429806237
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,11,201711,ROBO_A_CASA_HABITACION,38,38,19.427959210526314,-99.09423421052631
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,11,201711,ROBO_A_NEGOCIO,75,75,19.426034933333334,-99.10502986666667
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,11,201711,ROBO_A_TRANSEUNTE,154,154,19.428927402597402,-99.10645305194805
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,33,33,19.42349393939394,-99.1045118181818
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,36,36,19.426904444444446,-99.10368861111111
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,11,201711,ROBO_DE_VEHICULO,30,29,19.431556206896552,-99.10926965517241
XOCHIMILCO,Xochimilco,16,2017,11,201711,ROBO_A_CASA_HABITACION,40,40,19.250716,-99.09442349999999
XOCHIMILCO,Xochimilco,16,2017,11,201711,ROBO_A_NEGOCIO,42,42,19.258771666666668,-99.09048952380954
XOCHIMILCO,Xochimilco,16,2017,11,201711,ROBO_A_TRANSEUNTE,67,66,19.25717287878788,-99.10170757575757
XOCHIMILCO,Xochimilco,16,2017,11,201711,ROBO_DEL_INTERIOR_DE_VEHICULO,20,20,19.261016,-99.114174
XOCHIMILCO,Xochimilco,16,2017,11,201711,ROBO_DE_ACCESORIOS_AUTO,3,3,19.26986666666667,-99.12163333333332
XOCHIMILCO,Xochimilco,16,2017,11,201711,ROBO_DE_VEHICULO,40,40,19.252699749999998,-99.10681174999999
ALVARO OBREGON,Alvaro Obregon,2,2017,12,201712,ROBO_A_CASA_HABITACION,34,34,19.35315117647059,-99.22257941176471
ALVARO OBREGON,Alvaro Obregon,2,2017,12,201712,ROBO_A_NEGOCIO,115,115,19.361375478260868,-99.21407660869565
ALVARO OBREGON,Alvaro Obregon,2,2017,12,201712,ROBO_A_TRANSEUNTE,195,195,19.375406666666667,-99.21475451282052
ALVARO OBREGON,Alvaro Obregon,2,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,58,58,19.36192672413793,-99.20781637931034
ALVARO OBREGON,Alvaro Obregon,2,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,24,24,19.368021666666667,-99.20565958333333
ALVARO OBREGON,Alvaro Obregon,2,2017,12,201712,ROBO_DE_VEHICULO,57,57,19.365544756496128,-99.20596837532649
AZCAPOTZALCO,Azcapotzalco,1,2017,12,201712,ROBO_A_CASA_HABITACION,26,26,19.485183461538462,-99.1918326923077
AZCAPOTZALCO,Azcapotzalco,1,2017,12,201712,ROBO_A_NEGOCIO,106,106,19.484272735849057,-99.17846028301886
AZCAPOTZALCO,Azcapotzalco,1,2017,12,201712,ROBO_A_TRANSEUNTE,171,170,19.48541688235294,-99.18326147058822
AZCAPOTZALCO,Azcapotzalco,1,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,42,42,19.483285476190478,-99.17764452380953
AZCAPOTZALCO,Azcapotzalco,1,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,30,30,19.475647,-99.17320133333334
AZCAPOTZALCO,Azcapotzalco,1,2017,12,201712,ROBO_DE_VEHICULO,57,57,19.4829501754386,-99.18394771929825
BENITO JUAREZ,Benito Juarez,3,2017,12,201712,ROBO_A_CASA_HABITACION,83,83,19.38322108433735,-99.16227445783132
BENITO JUAREZ,Benito Juarez,3,2017,12,201712,ROBO_A_NEGOCIO,182,181,19.37917591160221,-99.16370016574587
BENITO JUAREZ,Benito Juarez,3,2017,12,201712,ROBO_A_TRANSEUNTE,270,270,19.378602555555553,-99.16318292592594
BENITO JUAREZ,Benito Juarez,3,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,101,101,19.379538811881186,-99.16252366336634
BENITO JUAREZ,Benito Juarez,3,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,201,201,19.385170049751242,-99.15284114427861
BENITO JUAREZ,Benito Juarez,3,2017,12,201712,ROBO_DE_VEHICULO,70,70,19.384019285714288,-99.15986814285715
COYOACAN,Coyoacan,4,2017,12,201712,ROBO_A_CASA_HABITACION,46,46,19.328375217391304,-99.14035282608695
COYOACAN,Coyoacan,4,2017,12,201712,ROBO_A_NEGOCIO,99,99,19.324722828282827,-99.15574636363637
COYOACAN,Coyoacan,4,2017,12,201712,ROBO_A_TRANSEUNTE,149,149,19.327379597315435,-99.14568020134229
COYOACAN,Coyoacan,4,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,62,62,19.333893387096772,-99.15718370967743
COYOACAN,Coyoacan,4,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,53,53,19.32884509433962,-99.14055754716982
COYOACAN,Coyoacan,4,2017,12,201712,ROBO_DE_VEHICULO,71,71,19.329167746478873,-99.15310873239436
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,12,201712,ROBO_A_CASA_HABITACION,9,9,19.355347777777776,-99.29374888888889
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,12,201712,ROBO_A_NEGOCIO,24,24,19.365463333333334,-99.27937083333335
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,12,201712,ROBO_A_TRANSEUNTE,19,18,19.36015888888889,-99.28817388888889
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,9,9,19.36064222222222,-99.28615111111111
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,2,2,19.370155,-99.27668
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2017,12,201712,ROBO_DE_VEHICULO,10,10,19.361566,-99.291905
CUAUHTEMOC,Cuauhtemoc,6,2017,12,201712,ROBO_A_CASA_HABITACION,43,43,19.42597627906977,-99.15258232558139
CUAUHTEMOC,Cuauhtemoc,6,2017,12,201712,ROBO_A_NEGOCIO,268,268,19.42783582089552,-99.14916212686566
CUAUHTEMOC,Cuauhtemoc,6,2017,12,201712,ROBO_A_TRANSEUNTE,701,700,19.432106828571428,-99.14365504285713
CUAUHTEMOC,Cuauhtemoc,6,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,74,74,19.430283918918917,-99.1489439189189
CUAUHTEMOC,Cuauhtemoc,6,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,101,101,19.421802277227723,-99.1553089108911
CUAUHTEMOC,Cuauhtemoc,6,2017,12,201712,ROBO_DE_VEHICULO,74,74,19.429112567567568,-99.15137324324326
GUSTAVO A MADERO,Gustavo A Madero,7,2017,12,201712,ROBO_A_CASA_HABITACION,47,47,19.487562765957446,-99.1044010638298
GUSTAVO A MADERO,Gustavo A Madero,7,2017,12,201712,ROBO_A_NEGOCIO,167,167,19.48891239520958,-99.1235001197605
GUSTAVO A MADERO,Gustavo A Madero,7,2017,12,201712,ROBO_A_TRANSEUNTE,252,252,19.489955873015873,-99.11424825396826
GUSTAVO A MADERO,Gustavo A Madero,7,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,48,48,19.489323541666668,-99.11422958333333
GUSTAVO A MADERO,Gustavo A Madero,7,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,90,90,19.486804,-99.12015444444444
GUSTAVO A MADERO,Gustavo A Madero,7,2017,12,201712,ROBO_DE_VEHICULO,105,105,19.500553523809522,-99.11663485714287
IZTACALCO,Iztacalco,8,2017,12,201712,ROBO_A_CASA_HABITACION,29,29,19.396557241379313,-99.09552068965517
IZTACALCO,Iztacalco,8,2017,12,201712,ROBO_A_NEGOCIO,45,45,19.398120222222225,-99.0865297777778
IZTACALCO,Iztacalco,8,2017,12,201712,ROBO_A_TRANSEUNTE,163,163,19.39589680981595,-99.09211030674847
IZTACALCO,Iztacalco,8,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,24,24,19.39481,-99.08981208333334
IZTACALCO,Iztacalco,8,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,29,29,19.394390344827585,-99.10668931034482
IZTACALCO,Iztacalco,8,2017,12,201712,ROBO_DE_VEHICULO,37,37,19.395588918918918,-99.08971621621622
IZTAPALAPA,Iztapalapa,9,2017,12,201712,ROBO_A_CASA_HABITACION,86,86,19.350705813953486,-99.0589726744186
IZTAPALAPA,Iztapalapa,9,2017,12,201712,ROBO_A_NEGOCIO,236,236,19.356374915254236,-99.06845694915253
IZTAPALAPA,Iztapalapa,9,2017,12,201712,ROBO_A_TRANSEUNTE,420,420,19.34966023809524,-99.05631171428571
IZTAPALAPA,Iztapalapa,9,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,74,73,19.353260821917807,-99.0628897260274
IZTAPALAPA,Iztapalapa,9,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,48,48,19.358235208333333,-99.08740166666666
IZTAPALAPA,Iztapalapa,9,2017,12,201712,ROBO_DE_VEHICULO,174,174,19.351342891178167,-99.05511879334695
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,12,201712,ROBO_A_CASA_HABITACION,24,24,19.313059583333335,-99.24174291666667
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,12,201712,ROBO_A_NEGOCIO,18,18,19.315659444444446,-99.23417555555555
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,12,201712,ROBO_A_TRANSEUNTE,9,9,19.311642222222222,-99.25050222222222
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,5,5,19.313058,-99.23894399999999
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,3,3,19.314403333333335,-99.25747666666666
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2017,12,201712,ROBO_DE_VEHICULO,11,11,19.315838275939065,-99.24015981895664
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,12,201712,ROBO_A_CASA_HABITACION,20,20,19.428573,-99.2053295
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,12,201712,ROBO_A_NEGOCIO,135,135,19.44080637037037,-99.19445466666666
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,12,201712,ROBO_A_TRANSEUNTE,249,249,19.434997228915663,-99.18974373493975
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,93,93,19.436407311827956,-99.19360913978494
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,36,36,19.43143,-99.19289277777779
MIGUEL HIDALGO,Miguel Hidalgo,11,2017,12,201712,ROBO_DE_VEHICULO,67,67,19.436866865671643,-99.1872180597015
MILPA ALTA,Milpa Alta,12,2017,12,201712,ROBO_A_CASA_HABITACION,5,5,19.194812000000002,-99.067752
MILPA ALTA,Milpa Alta,12,2017,12,201712,ROBO_A_NEGOCIO,3,3,19.202273333333334,-99.01678
MILPA ALTA,Milpa Alta,12,2017,12,201712,ROBO_A_TRANSEUNTE,11,11,19.19584818181818,-99.02634545454545
MILPA ALTA,Milpa Alta,12,2017,12,201712,ROBO_DE_VEHICULO,4,4,19.1978475,-99.0102225
TLAHUAC,Tlahuac,13,2017,12,201712,ROBO_A_CASA_HABITACION,16,16,19.286796875,-99.02085375
TLAHUAC,Tlahuac,13,2017,12,201712,ROBO_A_NEGOCIO,24,24,19.29220041666667,-99.03812458333333
TLAHUAC,Tlahuac,13,2017,12,201712,ROBO_A_TRANSEUNTE,41,41,19.284753658536584,-99.02369975609756
TLAHUAC,Tlahuac,13,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,5,5,19.296326,-99.02858599999999
TLAHUAC,Tlahuac,13,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,7,7,19.29368285714286,-99.03167285714287
TLAHUAC,Tlahuac,13,2017,12,201712,ROBO_DE_VEHICULO,31,30,19.284422666666668,-99.032796
TLALPAN,Tlalpan,14,2017,12,201712,ROBO_A_CASA_HABITACION,53,53,19.274935094339625,-99.17654547169812
TLALPAN,Tlalpan,14,2017,12,201712,ROBO_A_NEGOCIO,58,58,19.282281551724136,-99.18031396551724
TLALPAN,Tlalpan,14,2017,12,201712,ROBO_A_TRANSEUNTE,75,74,19.278916216216214,-99.17340743243244
TLALPAN,Tlalpan,14,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,33,33,19.284330303030305,-99.16410696969697
TLALPAN,Tlalpan,14,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,32,32,19.286862499999998,-99.17911875
TLALPAN,Tlalpan,14,2017,12,201712,ROBO_DE_VEHICULO,63,63,19.278949365079367,-99.1897326984127
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,12,201712,ROBO_A_CASA_HABITACION,33,33,19.43202666666667,-99.09889818181819
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,12,201712,ROBO_A_NEGOCIO,75,75,19.4261916,-99.1041604
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,12,201712,ROBO_A_TRANSEUNTE,159,159,19.42851572327044,-99.1060876100629
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,17,17,19.424524705882355,-99.08613294117647
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,28,27,19.421642592592594,-99.10737333333334
VENUSTIANO CARRANZA,Venustiano Carranza,15,2017,12,201712,ROBO_DE_VEHICULO,29,29,19.435050344827584,-99.10299827586206
XOCHIMILCO,Xochimilco,16,2017,12,201712,ROBO_A_CASA_HABITACION,35,35,19.256090571428572,-99.10559657142856
XOCHIMILCO,Xochimilco,16,2017,12,201712,ROBO_A_NEGOCIO,46,45,19.258195333333333,-99.08251044444445
XOCHIMILCO,Xochimilco,16,2017,12,201712,ROBO_A_TRANSEUNTE,72,71,19.259925492957745,-99.10152112676056
XOCHIMILCO,Xochimilco,16,2017,12,201712,ROBO_DEL_INTERIOR_DE_VEHICULO,18,18,19.265945555555554,-99.11234055555556
XOCHIMILCO,Xochimilco,16,2017,12,201712,ROBO_DE_ACCESORIOS_AUTO,13,13,19.255033846153847,-99.11418538461538
XOCHIMILCO,Xochimilco,16,2017,12,201712,ROBO_DE_VEHICULO,36,36,19.25863138888889,-99.09549972222221
ALVARO OBREGON,Alvaro Obregon,2,2018,1,201801,ROBO_A_CASA_HABITACION,40,39,19.35657358974359,-99.21753538461539
ALVARO OBREGON,Alvaro Obregon,2,2018,1,201801,ROBO_A_NEGOCIO,137,137,19.361807737226275,-99.2162697080292
ALVARO OBREGON,Alvaro Obregon,2,2018,1,201801,ROBO_A_TRANSEUNTE,259,259,19.37300301158301,-99.21504324324326
ALVARO OBREGON,Alvaro Obregon,2,2018,1,201801,ROBO_DEL_INTERIOR_DE_VEHICULO,56,56,19.360993392857143,-99.21171303571428
ALVARO OBREGON,Alvaro Obregon,2,2018,1,201801,ROBO_DE_ACCESORIOS_AUTO,28,28,19.369043214285714,-99.21311464285714
ALVARO OBREGON,Alvaro Obregon,2,2018,1,201801,ROBO_DE_VEHICULO,75,71,19.366351126760563,-99.20977521126761
AZCAPOTZALCO,Azcapotzalco,1,2018,1,201801,ROBO_A_CASA_HABITACION,23,23,19.475058260869563,-99.18128086956521
AZCAPOTZALCO,Azcapotzalco,1,2018,1,201801,ROBO_A_NEGOCIO,108,107,19.485143177570095,-99.1826170093458
AZCAPOTZALCO,Azcapotzalco,1,2018,1,201801,ROBO_A_TRANSEUNTE,181,181,19.486418397790054,-99.18508817679556
AZCAPOTZALCO,Azcapotzalco,1,2018,1,201801,ROBO_DEL_INTERIOR_DE_VEHICULO,36,36,19.480996666666666,-99.18277472222222
AZCAPOTZALCO,Azcapotzalco,1,2018,1,201801,ROBO_DE_ACCESORIOS_AUTO,28,28,19.479801428571427,-99.18131464285715
AZCAPOTZALCO,Azcapotzalco,1,2018,1,201801,ROBO_DE_VEHICULO,73,73,19.48537545482495,-99.18457335806981
BENITO JUAREZ,Benito Juarez,3,2018,1,201801,ROBO_A_CASA_HABITACION,77,77,19.380530909090908,-99.16153584415585
BENITO JUAREZ,Benito Juarez,3,2018,1,201801,ROBO_A_NEGOCIO,194,194,19.38058855670103,-99.16112242268042
BENITO JUAREZ,Benito Juarez,3,2018,1,201801,ROBO_A_TRANSEUNTE,248,248,19.38118987903226,-99.1649733467742
BENITO JUAREZ,Benito Juarez,3,2018,1,201801,ROBO_DEL_INTERIOR_DE_VEHICULO,74,74,19.38008351351351,-99.16177283783784
BENITO JUAREZ,Benito Juarez,3,2018,1,201801,ROBO_DE_ACCESORIOS_AUTO,257,257,19.386847587548637,-99.1552926070039
BENITO JUAREZ,Benito Juarez,3,2018,1,201801,ROBO_DE_VEHICULO,104,104,19.3811025,-99.15961807692308
COYOACAN,Coyoacan,4,2018,1,201801,ROBO_A_CASA_HABITACION,38,38,19.329627368421054,-99.14053842105263
COYOACAN,Coyoacan,4,2018,1,201801,ROBO_A_NEGOCIO,130,129,19.32539046511628,-99.15165550387597
COYOACAN,Coyoacan,4,2018,1,201801,ROBO_A_TRANSEUNTE,143,143,19.325416153846152,-99.14901888111888
COYOACAN,Coyoacan,4,2018,1,201801,ROBO_DEL_INTERIOR_DE_VEHICULO,55,55,19.331397454545453,-99.15206618181818
COYOACAN,Coyoacan,4,2018,1,201801,ROBO_DE_ACCESORIOS_AUTO,65,65,19.328600153846153,-99.14553369230771
COYOACAN,Coyoacan,4,2018,1,201801,ROBO_DE_VEHICULO,78,77,19.328965454545454,-99.15076454545455
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2018,1,201801,ROBO_A_CASA_HABITACION,8,8,19.36403125,-99.2804
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2018,1,201801,ROBO_A_NEGOCIO,25,25,19.361936,-99.28418440000002
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2018,1,201801,ROBO_A_TRANSEUNTE,9,9,19.362723333333335,-99.28590888888888
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2018,1,201801,ROBO_DEL_INTERIOR_DE_VEHICULO,7,7,19.35631857142857,-99.29457714285715
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2018,1,201801,ROBO_DE_ACCESORIOS_AUTO,8,8,19.3463425,-99.30000375
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2018,1,201801,ROBO_DE_VEHICULO,5,4,19.368855,-99.2897375
CUAUHTEMOC,Cuauhtemoc,6,2018,1,201801,ROBO_A_CASA_HABITACION,59,59,19.42437627118644,-99.15403
CUAUHTEMOC,Cuauhtemoc,6,2018,1,201801,ROBO_A_NEGOCIO,223,223,19.428345650224216,-99.14980820627802
CUAUHTEMOC,Cuauhtemoc,6,2018,1,201801,ROBO_A_TRANSEUNTE,601,599,19.42985823038397,-99.14577537562604
CUAUHTEMOC,Cuauhtemoc,6,2018,1,201801,ROBO_DEL_INTERIOR_DE_VEHICULO,67,67,19.428826865671642,-99.14744029850746
CUAUHTEMOC,Cuauhtemoc,6,2018,1,201801,ROBO_DE_ACCESORIOS_AUTO,132,132,19.426635303030306,-99.1548656818182
CUAUHTEMOC,Cuauhtemoc,6,2018,1,201801,ROBO_DE_VEHICULO,91,91,19.428794065934067,-99.15190538461538
GUSTAVO A MADERO,Gustavo A Madero,7,2018,1,201801,ROBO_A_CASA_HABITACION,66,66,19.48418363636364,-99.10504575757575
GUSTAVO A MADERO,Gustavo A Madero,7,2018,1,201801,ROBO_A_NEGOCIO,190,190,19.48339405263158,-99.11827947368421
